time,pair,EventType,description,direction,baseline_net_profit,baseline_volume,new_lot,total_scale,scaled_net_profit,running_balance,scaled_volume,ModeledSwap,CumulativeModeledSwap,BalanceAfterEvent
2023.04.28 18:00:00,EURUSD,deal_in,,in,-1.31,0.17,0.19,1.117647,-1.4641,6459.195,0.19,0.0,-274.29,6459.195
2023.04.28 19:40:00,USDCHF,deal_in,,in,-0.56,0.08,0.1,1.25,-0.7,6458.495,0.1,0.0,-274.29,6458.495
2023.04.28 20:01:01,USDCHF,deal_out,,out,3.92,0.08,0.1,1.25,4.9,6463.395,0.1,0.0,-274.29,6463.395
2023.04.28 22:45:00,USDCHF,deal_in,,in,-0.56,0.08,0.1,1.25,-0.7,6462.695,0.1,0.0,-274.29,6462.695
2023.04.29 00:00:00,EURUSD,swap,Modeled daily swap accrual for 2023-04-28,buy,0.0,0.17,0.19,0.0,-1.65,6461.045,0.19,-1.65,-275.94,6461.045
2023.04.29 00:00:00,GBPUSD,swap,Modeled daily swap accrual for 2023-04-28,sell,0.0,0.07,0.09,0.0,-0.46,6460.585,0.09,-0.46,-276.4,6460.585
2023.04.29 00:00:00,USDCHF,swap,Modeled daily swap accrual for 2023-04-28,sell,0.0,0.08,0.1,0.0,-1.61,6458.975,0.1,-1.61,-278.01,6458.975
2023.04.30 00:00:00,EURUSD,swap,Modeled daily swap accrual for 2023-04-29,buy,0.0,0.17,0.19,0.0,-1.65,6457.325,0.19,-1.65,-279.66,6457.325
2023.04.30 00:00:00,GBPUSD,swap,Modeled daily swap accrual for 2023-04-29,sell,0.0,0.07,0.09,0.0,-0.46,6456.865,0.09,-0.46,-280.12,6456.865
2023.04.30 00:00:00,USDCHF,swap,Modeled daily swap accrual for 2023-04-29,sell,0.0,0.08,0.1,0.0,-1.61,6455.255,0.1,-1.61,-281.73,6455.255
2023.05.01 00:00:00,EURUSD,swap,Modeled daily swap accrual for 2023-04-30,buy,0.0,0.17,0.19,0.0,-1.65,6453.605,0.19,-1.65,-283.38,6453.605
2023.05.01 00:00:00,GBPUSD,swap,Modeled daily swap accrual for 2023-04-30,sell,0.0,0.07,0.09,0.0,-0.46,6453.145,0.09,-0.46,-283.84,6453.145
2023.05.01 00:00:00,USDCHF,swap,Modeled daily swap accrual for 2023-04-30,sell,0.0,0.08,0.1,0.0,-1.61,6451.535,0.1,-1.61,-285.45,6451.535
2023.05.01 10:24:00,USDCHF,deal_out,,out,3.92,0.08,0.1,1.25,4.9,6456.435,0.1,0.0,-285.45,6456.435
2023.05.01 12:00:00,GBPUSD,deal_in,,in,-0.61,0.07,0.09,1.285714,-0.7843,6455.6507,0.09,0.0,-285.45,6455.6507
2023.05.01 12:00:01,USDCHF,deal_in,,in,-0.56,0.08,0.1,1.25,-0.7,6454.9507,0.1,0.0,-285.45,6454.9507
2023.05.01 17:40:42,USDCHF,deal_out,,out,4.0,0.08,0.1,1.25,5.0,6459.9507,0.1,0.0,-285.45,6459.9507
2023.05.01 20:25:10,USDCHF,deal_in,,in,-0.56,0.08,0.1,1.25,-0.7,6459.2507,0.1,0.0,-285.45,6459.2507
2023.05.02 00:00:00,EURUSD,swap,Modeled daily swap accrual for 2023-05-01,buy,0.0,0.17,0.19,0.0,-1.65,6457.6007,0.19,-1.65,-287.1,6457.6007
2023.05.02 00:00:00,GBPUSD,swap,Modeled daily swap accrual for 2023-05-01,sell,0.0,0.07,0.09,0.0,-0.46,6457.1407,0.09,-0.46,-287.56,6457.1407
2023.05.02 00:00:00,GBPUSD,swap,Modeled daily swap accrual for 2023-05-01,sell,0.0,0.07,0.09,0.0,-0.46,6456.6807,0.09,-0.46,-288.02,6456.6807
2023.05.02 00:00:00,USDCHF,swap,Modeled daily swap accrual for 2023-05-01,sell,0.0,0.08,0.1,0.0,-1.61,6455.0707,0.1,-1.61,-289.63,6455.0707
2023.05.02 04:12:25,USDCHF,deal_out,,out,4.0,0.08,0.1,1.25,5.0,6460.0707,0.1,0.0,-289.63,6460.0707
2023.05.02 05:35:01,USDCHF,deal_in,,in,-0.56,0.08,0.1,1.25,-0.7,6459.3707,0.1,0.0,-289.63,6459.3707
2023.05.02 07:29:49,USDCHF,deal_out,,out,3.82,0.08,0.1,1.25,4.775,6464.1457,0.1,0.0,-289.63,6464.1457
2023.05.02 08:30:00,USDCHF,deal_in,,in,-0.56,0.08,0.1,1.25,-0.7,6463.4457,0.1,0.0,-289.63,6463.4457
2023.05.02 11:06:51,GBPUSD,deal_out,,out,32.57,0.07,0.09,1.285714,41.8757,6505.3214,0.09,0.0,-289.63,6505.3214
2023.05.02 11:06:51,GBPUSD,deal_out,,out,-19.09,0.07,0.09,1.285714,-24.5443,6480.7771,0.09,0.0,-289.63,6480.7771
2023.05.02 17:35:28,USDCHF,deal_out,,out,3.91,0.08,0.1,1.25,4.8875,6485.6646,0.1,0.0,-289.63,6485.6646
2023.05.02 23:40:02,USDCHF,deal_in,,in,-0.56,0.08,0.1,1.25,-0.7,6484.9646,0.1,0.0,-289.63,6484.9646
2023.05.03 00:00:00,EURUSD,swap,Modeled daily swap accrual for 2023-05-02,buy,0.0,0.17,0.19,0.0,-1.65,6483.3146,0.19,-1.65,-291.28,6483.3146
2023.05.03 00:00:00,USDCHF,swap,Modeled daily swap accrual for 2023-05-02,buy,0.0,0.08,0.1,0.0,0.95,6484.2646,0.1,0.95,-290.33,6484.2646
2023.05.03 11:00:00,GBPUSD,deal_in,,in,-0.61,0.07,0.09,1.285714,-0.7843,6483.4803,0.09,0.0,-290.33,6483.4803
2023.05.03 11:07:08,GBPUSD,deal_out,,out,6.6,0.07,0.09,1.285714,8.4857,6491.966,0.09,0.0,-290.33,6491.966
2023.05.03 13:20:00,USDCHF,deal_in,,in,-0.56,0.08,0.1,1.25,-0.7,6491.266,0.1,0.0,-290.33,6491.266
2023.05.03 17:13:44,EURUSD,deal_out,,out,25.37,0.17,0.19,1.117647,28.3547,6519.6207,0.19,0.0,-290.33,6519.6207
2023.05.04 00:00:00,USDCHF,swap,Modeled daily swap accrual for 2023-05-03,buy,0.0,0.08,0.1,0.0,0.95,6520.5707,0.1,0.95,-289.38,6520.5707
2023.05.04 00:00:00,USDCHF,swap,Modeled daily swap accrual for 2023-05-03,buy,0.0,0.08,0.1,0.0,0.95,6521.5207,0.1,0.95,-288.43,6521.5207
2023.05.04 07:00:01,USDCHF,deal_in,,in,-0.56,0.08,0.1,1.25,-0.7,6520.8207,0.1,0.0,-288.43,6520.8207
2023.05.04 12:00:00,EURUSD,deal_in,,in,-1.31,0.17,0.2,1.176471,-1.5412,6519.2796,0.2,0.0,-288.43,6519.2796
2023.05.04 15:30:47,EURUSD,deal_out,,out,24.53,0.17,0.2,1.176471,28.8588,6548.1384,0.2,0.0,-288.43,6548.1384
2023.05.04 15:31:30,USDCHF,deal_out,,out,51.91,0.08,0.1,1.25,64.8875,6613.0259,0.1,0.0,-288.43,6613.0259
2023.05.04 15:31:30,USDCHF,deal_out,,out,-0.47,0.08,0.1,1.25,-0.5875,6612.4384,0.1,0.0,-288.43,6612.4384
2023.05.04 15:31:30,USDCHF,deal_out,,out,-40.34,0.08,0.1,1.25,-50.425,6562.0134,0.1,0.0,-288.43,6562.0134
2023.05.04 17:25:00,USDCHF,deal_in,,in,-0.56,0.08,0.1,1.25,-0.7,6561.3134,0.1,0.0,-288.43,6561.3134
2023.05.04 17:26:25,USDCHF,deal_out,,out,4.68,0.08,0.1,1.25,5.85,6567.1634,0.1,0.0,-288.43,6567.1634
2023.05.04 18:15:00,USDCHF,deal_in,,in,-0.56,0.08,0.1,1.25,-0.7,6566.4634,0.1,0.0,-288.43,6566.4634
2023.05.05 00:00:00,USDCHF,swap,Modeled daily swap accrual for 2023-05-04,buy,0.0,0.08,0.1,0.0,0.95,6567.4134,0.1,0.95,-287.48,6567.4134
2023.05.05 10:14:52,USDCHF,deal_out,,out,4.12,0.08,0.1,1.25,5.15,6572.5634,0.1,0.0,-287.48,6572.5634
2023.05.05 16:00:00,GBPUSD,deal_in,,in,-0.62,0.07,0.09,1.285714,-0.7971,6571.7662,0.09,0.0,-287.48,6571.7662
2023.05.05 17:55:01,USDCHF,deal_in,,in,-0.56,0.08,0.1,1.25,-0.7,6571.0662,0.1,0.0,-287.48,6571.0662
2023.05.05 18:01:37,USDCHF,deal_out,,out,4.1,0.08,0.1,1.25,5.125,6576.1912,0.1,0.0,-287.48,6576.1912
2023.05.05 20:35:00,USDCHF,deal_in,,in,-0.56,0.08,0.1,1.25,-0.7,6575.4912,0.1,0.0,-287.48,6575.4912
2023.05.06 00:00:00,GBPUSD,swap,Modeled daily swap accrual for 2023-05-05,sell,0.0,0.07,0.09,0.0,-0.46,6575.0312,0.09,-0.46,-287.94,6575.0312
2023.05.06 00:00:00,USDCHF,swap,Modeled daily swap accrual for 2023-05-05,buy,0.0,0.08,0.1,0.0,0.95,6575.9812,0.1,0.95,-286.99,6575.9812
2023.05.07 00:00:00,GBPUSD,swap,Modeled daily swap accrual for 2023-05-06,sell,0.0,0.07,0.09,0.0,-0.46,6575.5212,0.09,-0.46,-287.45,6575.5212
2023.05.07 00:00:00,USDCHF,swap,Modeled daily swap accrual for 2023-05-06,buy,0.0,0.08,0.1,0.0,0.95,6576.4712,0.1,0.95,-286.5,6576.4712
2023.05.08 00:00:00,GBPUSD,swap,Modeled daily swap accrual for 2023-05-07,sell,0.0,0.07,0.09,0.0,-0.46,6576.0112,0.09,-0.46,-286.96,6576.0112
2023.05.08 00:00:00,USDCHF,swap,Modeled daily swap accrual for 2023-05-07,buy,0.0,0.08,0.1,0.0,0.95,6576.9612,0.1,0.95,-286.01,6576.9612
2023.05.08 07:00:00,EURUSD,deal_in,,in,-1.31,0.17,0.2,1.176471,-1.5412,6575.4201,0.2,0.0,-286.01,6575.4201
2023.05.08 22:00:01,GBPUSD,deal_in,,in,-0.62,0.07,0.09,1.285714,-0.7971,6574.6229,0.09,0.0,-286.01,6574.6229
2023.05.09 00:00:00,EURUSD,swap,Modeled daily swap accrual for 2023-05-08,buy,0.0,0.17,0.2,0.0,-1.73,6572.8929,0.2,-1.73,-287.74,6572.8929
2023.05.09 00:00:00,GBPUSD,swap,Modeled daily swap accrual for 2023-05-08,sell,0.0,0.07,0.09,0.0,-0.46,6572.4329,0.09,-0.46,-288.2,6572.4329
2023.05.09 00:00:00,GBPUSD,swap,Modeled daily swap accrual for 2023-05-08,sell,0.0,0.07,0.09,0.0,-0.46,6571.9729,0.09,-0.46,-288.66,6571.9729
2023.05.09 00:00:00,USDCHF,swap,Modeled daily swap accrual for 2023-05-08,buy,0.0,0.08,0.1,0.0,0.95,6572.9229,0.1,0.95,-287.71,6572.9229
2023.05.09 10:33:20,USDCHF,deal_out,,out,4.01,0.08,0.1,1.25,5.0125,6577.9354,0.1,0.0,-287.71,6577.9354
2023.05.09 12:20:00,USDCHF,deal_in,,in,-0.56,0.08,0.1,1.25,-0.7,6577.2354,0.1,0.0,-287.71,6577.2354
2023.05.09 16:06:21,GBPUSD,deal_out,,out,23.74,0.07,0.09,1.285714,30.5229,6607.7583,0.09,0.0,-287.71,6607.7583
2023.05.09 16:06:22,GBPUSD,deal_out,,out,-10.07,0.07,0.09,1.285714,-12.9471,6594.8111,0.09,0.0,-287.71,6594.8111
2023.05.09 19:12:13,USDCHF,deal_out,,out,3.93,0.08,0.1,1.25,4.9125,6599.7236,0.1,0.0,-287.71,6599.7236
2023.05.09 22:55:00,USDCHF,deal_in,,in,-0.56,0.08,0.1,1.25,-0.7,6599.0236,0.1,0.0,-287.71,6599.0236
2023.05.10 00:00:00,EURUSD,swap,Modeled daily swap accrual for 2023-05-09,buy,0.0,0.17,0.2,0.0,-1.73,6597.2936,0.2,-1.73,-289.44,6597.2936
2023.05.10 00:00:00,USDCHF,swap,Modeled daily swap accrual for 2023-05-09,buy,0.0,0.08,0.1,0.0,0.95,6598.2436,0.1,0.95,-288.49,6598.2436
2023.05.10 13:22:12,USDCHF,deal_out,,out,4.02,0.08,0.1,1.25,5.025,6603.2686,0.1,0.0,-288.49,6603.2686
2023.05.10 15:35:00,USDCHF,deal_in,,in,-0.56,0.08,0.1,1.25,-0.7,6602.5686,0.1,0.0,-288.49,6602.5686
2023.05.10 15:35:30,USDCHF,deal_out,,out,4.12,0.08,0.1,1.25,5.15,6607.7186,0.1,0.0,-288.49,6607.7186
2023.05.10 16:00:00,GBPUSD,deal_in,,in,-0.62,0.07,0.09,1.285714,-0.7971,6606.9215,0.09,0.0,-288.49,6606.9215
2023.05.10 18:25:00,USDCHF,deal_in,,in,-0.56,0.08,0.1,1.25,-0.7,6606.2215,0.1,0.0,-288.49,6606.2215
2023.05.10 18:34:23,USDCHF,deal_out,,out,4.02,0.08,0.1,1.25,5.025,6611.2465,0.1,0.0,-288.49,6611.2465
2023.05.10 21:00:00,USDCHF,deal_in,,in,-0.56,0.08,0.1,1.25,-0.7,6610.5465,0.1,0.0,-288.49,6610.5465
2023.05.10 21:37:02,USDCHF,deal_out,,out,3.94,0.08,0.1,1.25,4.925,6615.4715,0.1,0.0,-288.49,6615.4715
2023.05.10 23:55:00,USDCHF,deal_in,,in,-0.56,0.08,0.1,1.25,-0.7,6614.7715,0.1,0.0,-288.49,6614.7715
2023.05.11 00:00:00,EURUSD,swap,Modeled daily swap accrual for 2023-05-10,buy,0.0,0.17,0.2,0.0,-1.73,6613.0415,0.2,-1.73,-290.22,6613.0415
2023.05.11 00:00:00,GBPUSD,swap,Modeled daily swap accrual for 2023-05-10,buy,0.0,0.07,0.09,0.0,-0.46,6612.5815,0.09,-0.46,-290.68,6612.5815
2023.05.11 00:00:00,USDCHF,swap,Modeled daily swap accrual for 2023-05-10,buy,0.0,0.08,0.1,0.0,0.95,6613.5315,0.1,0.95,-289.73,6613.5315
2023.05.11 05:27:41,USDCHF,deal_out,,out,4.02,0.08,0.1,1.25,5.025,6618.5565,0.1,0.0,-289.73,6618.5565
2023.05.11 07:45:00,USDCHF,deal_in,,in,-0.56,0.08,0.1,1.25,-0.7,6617.8565,0.1,0.0,-289.73,6617.8565
2023.05.12 00:00:00,EURUSD,swap,Modeled daily swap accrual for 2023-05-11,buy,0.0,0.17,0.2,0.0,-1.73,6616.1265,0.2,-1.73,-291.46,6616.1265
2023.05.12 00:00:00,GBPUSD,swap,Modeled daily swap accrual for 2023-05-11,buy,0.0,0.07,0.09,0.0,-0.46,6615.6665,0.09,-0.46,-291.92,6615.6665
2023.05.12 00:00:00,USDCHF,swap,Modeled daily swap accrual for 2023-05-11,sell,0.0,0.08,0.1,0.0,-1.61,6614.0565,0.1,-1.61,-293.53,6614.0565
2023.05.12 10:19:08,USDCHF,deal_out,,out,4.38,0.08,0.1,1.25,5.475,6619.5315,0.1,0.0,-293.53,6619.5315
2023.05.12 10:55:00,USDCHF,deal_in,,in,-0.56,0.08,0.1,1.25,-0.7,6618.8315,0.1,0.0,-293.53,6618.8315
2023.05.12 10:59:13,USDCHF,deal_out,,out,4.01,0.08,0.1,1.25,5.0125,6623.844,0.1,0.0,-293.53,6623.844
2023.05.12 13:00:00,USDCHF,deal_in,,in,-0.56,0.08,0.1,1.25,-0.7,6623.144,0.1,0.0,-293.53,6623.144
2023.05.12 14:00:00,GBPUSD,deal_in,,in,-0.61,0.07,0.09,1.285714,-0.7843,6622.3597,0.09,0.0,-293.53,6622.3597
2023.05.12 23:55:13,USDCHF,deal_in,,in,-0.56,0.08,0.1,1.25,-0.7,6621.6597,0.1,0.0,-293.53,6621.6597
2023.05.13 00:00:00,EURUSD,swap,Modeled daily swap accrual for 2023-05-12,buy,0.0,0.17,0.2,0.0,-1.73,6619.9297,0.2,-1.73,-295.26,6619.9297
2023.05.13 00:00:00,GBPUSD,swap,Modeled daily swap accrual for 2023-05-12,buy,0.0,0.07,0.09,0.0,-0.46,6619.4697,0.09,-0.46,-295.72,6619.4697
2023.05.13 00:00:00,GBPUSD,swap,Modeled daily swap accrual for 2023-05-12,buy,0.0,0.07,0.09,0.0,-0.46,6619.0097,0.09,-0.46,-296.18,6619.0097
2023.05.13 00:00:00,USDCHF,swap,Modeled daily swap accrual for 2023-05-12,sell,0.0,0.08,0.1,0.0,-1.61,6617.3997,0.1,-1.61,-297.79,6617.3997
2023.05.13 00:00:00,USDCHF,swap,Modeled daily swap accrual for 2023-05-12,sell,0.0,0.08,0.1,0.0,-1.61,6615.7897,0.1,-1.61,-299.4,6615.7897
2023.05.14 00:00:00,EURUSD,swap,Modeled daily swap accrual for 2023-05-13,buy,0.0,0.17,0.2,0.0,-1.73,6614.0597,0.2,-1.73,-301.13,6614.0597
2023.05.14 00:00:00,GBPUSD,swap,Modeled daily swap accrual for 2023-05-13,buy,0.0,0.07,0.09,0.0,-0.46,6613.5997,0.09,-0.46,-301.59,6613.5997
2023.05.14 00:00:00,GBPUSD,swap,Modeled daily swap accrual for 2023-05-13,buy,0.0,0.07,0.09,0.0,-0.46,6613.1397,0.09,-0.46,-302.05,6613.1397
2023.05.14 00:00:00,USDCHF,swap,Modeled daily swap accrual for 2023-05-13,sell,0.0,0.08,0.1,0.0,-1.61,6611.5297,0.1,-1.61,-303.66,6611.5297
2023.05.14 00:00:00,USDCHF,swap,Modeled daily swap accrual for 2023-05-13,sell,0.0,0.08,0.1,0.0,-1.61,6609.9197,0.1,-1.61,-305.27,6609.9197
2023.05.15 00:00:00,EURUSD,swap,Modeled daily swap accrual for 2023-05-14,buy,0.0,0.17,0.2,0.0,-1.73,6608.1897,0.2,-1.73,-307.0,6608.1897
2023.05.15 00:00:00,GBPUSD,swap,Modeled daily swap accrual for 2023-05-14,buy,0.0,0.07,0.09,0.0,-0.46,6607.7297,0.09,-0.46,-307.46,6607.7297
2023.05.15 00:00:00,GBPUSD,swap,Modeled daily swap accrual for 2023-05-14,buy,0.0,0.07,0.09,0.0,-0.46,6607.2697,0.09,-0.46,-307.92,6607.2697
2023.05.15 00:00:00,USDCHF,swap,Modeled daily swap accrual for 2023-05-14,sell,0.0,0.08,0.1,0.0,-1.61,6605.6597,0.1,-1.61,-309.53,6605.6597
2023.05.15 00:00:00,USDCHF,swap,Modeled daily swap accrual for 2023-05-14,sell,0.0,0.08,0.1,0.0,-1.61,6604.0497,0.1,-1.61,-311.14,6604.0497
2023.05.15 11:00:00,EURUSD,deal_in,,in,-1.29,0.17,0.2,1.176471,-1.5176,6602.5321,0.2,0.0,-311.14,6602.5321
2023.05.15 11:00:00,GBPUSD,deal_in,,in,-0.61,0.07,0.09,1.285714,-0.7843,6601.7478,0.09,0.0,-311.14,6601.7478
2023.05.15 15:30:01,USDCHF,deal_out,,out,28.31,0.08,0.1,1.25,35.3875,6637.1353,0.1,0.0,-311.14,6637.1353
2023.05.15 15:30:01,USDCHF,deal_out,,out,-20.14,0.08,0.1,1.25,-25.175,6611.9603,0.1,0.0,-311.14,6611.9603
2023.05.15 21:30:03,USDCHF,deal_in,,in,-0.56,0.08,0.1,1.25,-0.7,6611.2603,0.1,0.0,-311.14,6611.2603
2023.05.15 23:29:25,USDCHF,deal_out,,out,3.82,0.08,0.1,1.25,4.775,6616.0353,0.1,0.0,-311.14,6616.0353
2023.05.16 00:00:00,EURUSD,swap,Modeled daily swap accrual for 2023-05-15,buy,0.0,0.17,0.2,0.0,-1.73,6614.3053,0.2,-1.73,-312.87,6614.3053
2023.05.16 00:00:00,EURUSD,swap,Modeled daily swap accrual for 2023-05-15,buy,0.0,0.17,0.2,0.0,-1.73,6612.5753,0.2,-1.73,-314.6,6612.5753
2023.05.16 00:00:00,GBPUSD,swap,Modeled daily swap accrual for 2023-05-15,buy,0.0,0.07,0.09,0.0,-0.46,6612.1153,0.09,-0.46,-315.06,6612.1153
2023.05.16 00:00:00,GBPUSD,swap,Modeled daily swap accrual for 2023-05-15,buy,0.0,0.07,0.09,0.0,-0.46,6611.6553,0.09,-0.46,-315.52,6611.6553
2023.05.16 00:00:00,GBPUSD,swap,Modeled daily swap accrual for 2023-05-15,buy,0.0,0.07,0.09,0.0,-0.46,6611.1953,0.09,-0.46,-315.98,6611.1953
2023.05.16 00:35:38,USDCHF,deal_in,,in,-0.56,0.08,0.1,1.25,-0.7,6610.4953,0.1,0.0,-315.98,6610.4953
2023.05.16 18:05:24,USDCHF,deal_out,,out,3.99,0.08,0.1,1.25,4.9875,6615.4828,0.1,0.0,-315.98,6615.4828
2023.05.16 19:15:00,USDCHF,deal_in,,in,-0.56,0.08,0.1,1.25,-0.7,6614.7828,0.1,0.0,-315.98,6614.7828
2023.05.17 00:00:00,EURUSD,swap,Modeled daily swap accrual for 2023-05-16,buy,0.0,0.17,0.2,0.0,-1.73,6613.0528,0.2,-1.73,-317.71,6613.0528
2023.05.17 00:00:00,EURUSD,swap,Modeled daily swap accrual for 2023-05-16,buy,0.0,0.17,0.2,0.0,-1.73,6611.3228,0.2,-1.73,-319.44,6611.3228
2023.05.17 00:00:00,GBPUSD,swap,Modeled daily swap accrual for 2023-05-16,buy,0.0,0.07,0.09,0.0,-0.46,6610.8628,0.09,-0.46,-319.9,6610.8628
2023.05.17 00:00:00,GBPUSD,swap,Modeled daily swap accrual for 2023-05-16,buy,0.0,0.07,0.09,0.0,-0.46,6610.4028,0.09,-0.46,-320.36,6610.4028
2023.05.17 00:00:00,GBPUSD,swap,Modeled daily swap accrual for 2023-05-16,buy,0.0,0.07,0.09,0.0,-0.46,6609.9428,0.09,-0.46,-320.82,6609.9428
2023.05.17 00:00:00,USDCHF,swap,Modeled daily swap accrual for 2023-05-16,sell,0.0,0.08,0.1,0.0,-1.61,6608.3328,0.1,-1.61,-322.43,6608.3328
2023.05.17 05:59:53,USDCHF,deal_out,,out,3.91,0.08,0.1,1.25,4.8875,6613.2203,0.1,0.0,-322.43,6613.2203
2023.05.17 07:00:00,USDCHF,deal_in,,in,-0.56,0.08,0.1,1.25,-0.7,6612.5203,0.1,0.0,-322.43,6612.5203
2023.05.17 08:22:37,USDCHF,deal_out,,out,4.08,0.08,0.1,1.25,5.1,6617.6203,0.1,0.0,-322.43,6617.6203
2023.05.17 09:35:00,USDCHF,deal_in,,in,-0.56,0.08,0.1,1.25,-0.7,6616.9203,0.1,0.0,-322.43,6616.9203
2023.05.17 17:15:00,USDCHF,deal_in,,in,-0.56,0.08,0.1,1.25,-0.7,6616.2203,0.1,0.0,-322.43,6616.2203
2023.05.17 19:53:36,USDCHF,deal_out,,out,24.56,0.08,0.1,1.25,30.7,6646.9203,0.1,0.0,-322.43,6646.9203
2023.05.17 19:53:36,USDCHF,deal_out,,out,-16.68,0.08,0.1,1.25,-20.85,6626.0703,0.1,0.0,-322.43,6626.0703
2023.05.17 21:25:07,USDCHF,deal_in,,in,-0.56,0.08,0.1,1.25,-0.7,6625.3703,0.1,0.0,-322.43,6625.3703
2023.05.18 00:00:00,EURUSD,swap,Modeled daily swap accrual for 2023-05-17,buy,0.0,0.17,0.2,0.0,-1.73,6623.6403,0.2,-1.73,-324.16,6623.6403
2023.05.18 00:00:00,EURUSD,swap,Modeled daily swap accrual for 2023-05-17,buy,0.0,0.17,0.2,0.0,-1.73,6621.9103,0.2,-1.73,-325.89,6621.9103
2023.05.18 00:00:00,GBPUSD,swap,Modeled daily swap accrual for 2023-05-17,buy,0.0,0.07,0.09,0.0,-0.46,6621.4503,0.09,-0.46,-326.35,6621.4503
2023.05.18 00:00:00,GBPUSD,swap,Modeled daily swap accrual for 2023-05-17,buy,0.0,0.07,0.09,0.0,-0.46,6620.9903,0.09,-0.46,-326.81,6620.9903
2023.05.18 00:00:00,GBPUSD,swap,Modeled daily swap accrual for 2023-05-17,buy,0.0,0.07,0.09,0.0,-0.46,6620.5303,0.09,-0.46,-327.27,6620.5303
2023.05.18 00:00:00,USDCHF,swap,Modeled daily swap accrual for 2023-05-17,buy,0.0,0.08,0.1,0.0,0.95,6621.4803,0.1,0.95,-326.32,6621.4803
2023.05.18 08:00:43,USDCHF,deal_out,,out,3.98,0.08,0.1,1.25,4.975,6626.4553,0.1,0.0,-326.32,6626.4553
2023.05.18 09:25:00,USDCHF,deal_in,,in,-0.56,0.08,0.1,1.25,-0.7,6625.7553,0.1,0.0,-326.32,6625.7553
2023.05.18 18:50:00,USDCHF,deal_in,,in,-0.56,0.08,0.1,1.25,-0.7,6625.0553,0.1,0.0,-326.32,6625.0553
2023.05.19 00:00:00,EURUSD,swap,Modeled daily swap accrual for 2023-05-18,buy,0.0,0.17,0.2,0.0,-1.73,6623.3253,0.2,-1.73,-328.05,6623.3253
2023.05.19 00:00:00,EURUSD,swap,Modeled daily swap accrual for 2023-05-18,buy,0.0,0.17,0.2,0.0,-1.73,6621.5953,0.2,-1.73,-329.78,6621.5953
2023.05.19 00:00:00,GBPUSD,swap,Modeled daily swap accrual for 2023-05-18,buy,0.0,0.07,0.09,0.0,-0.46,6621.1353,0.09,-0.46,-330.24,6621.1353
2023.05.19 00:00:00,GBPUSD,swap,Modeled daily swap accrual for 2023-05-18,buy,0.0,0.07,0.09,0.0,-0.46,6620.6753,0.09,-0.46,-330.7,6620.6753
2023.05.19 00:00:00,GBPUSD,swap,Modeled daily swap accrual for 2023-05-18,buy,0.0,0.07,0.09,0.0,-0.46,6620.2153,0.09,-0.46,-331.16,6620.2153
2023.05.19 00:00:00,USDCHF,swap,Modeled daily swap accrual for 2023-05-18,sell,0.0,0.08,0.1,0.0,-1.61,6618.6053,0.1,-1.61,-332.77,6618.6053
2023.05.19 00:00:00,USDCHF,swap,Modeled daily swap accrual for 2023-05-18,sell,0.0,0.08,0.1,0.0,-1.61,6616.9953,0.1,-1.61,-334.38,6616.9953
2023.05.19 12:00:00,EURUSD,deal_in,,in,-1.28,0.17,0.2,1.176471,-1.5059,6615.4894,0.2,0.0,-334.38,6615.4894
2023.05.19 14:59:36,USDCHF,deal_out,,out,31.13,0.08,0.1,1.25,38.9125,6654.4019,0.1,0.0,-334.38,6654.4019
2023.05.19 14:59:36,USDCHF,deal_out,,out,-23.37,0.08,0.1,1.25,-29.2125,6625.1894,0.1,0.0,-334.38,6625.1894
2023.05.19 15:55:00,USDCHF,deal_in,,in,-0.56,0.08,0.1,1.25,-0.7,6624.4894,0.1,0.0,-334.38,6624.4894
2023.05.19 16:13:11,USDCHF,deal_out,,out,3.96,0.08,0.1,1.25,4.95,6629.4394,0.1,0.0,-334.38,6629.4394
2023.05.19 16:55:00,USDCHF,deal_in,,in,-0.56,0.08,0.1,1.25,-0.7,6628.7394,0.1,0.0,-334.38,6628.7394
2023.05.19 18:14:18,USDCHF,deal_out,,out,3.88,0.08,0.1,1.25,4.85,6633.5894,0.1,0.0,-334.38,6633.5894
2023.05.19 21:10:01,USDCHF,deal_in,,in,-0.56,0.08,0.1,1.25,-0.7,6632.8894,0.1,0.0,-334.38,6632.8894
2023.05.19 21:42:27,USDCHF,deal_out,,out,3.89,0.08,0.1,1.25,4.8625,6637.7519,0.1,0.0,-334.38,6637.7519
2023.05.19 23:00:00,USDCHF,deal_in,,in,-0.56,0.08,0.1,1.25,-0.7,6637.0519,0.1,0.0,-334.38,6637.0519
2023.05.20 00:00:00,EURUSD,swap,Modeled daily swap accrual for 2023-05-19,buy,0.0,0.17,0.2,0.0,-1.73,6635.3219,0.2,-1.73,-336.11,6635.3219
2023.05.20 00:00:00,EURUSD,swap,Modeled daily swap accrual for 2023-05-19,buy,0.0,0.17,0.2,0.0,-1.73,6633.5919,0.2,-1.73,-337.84,6633.5919
2023.05.20 00:00:00,EURUSD,swap,Modeled daily swap accrual for 2023-05-19,buy,0.0,0.17,0.2,0.0,-1.73,6631.8619,0.2,-1.73,-339.57,6631.8619
2023.05.20 00:00:00,GBPUSD,swap,Modeled daily swap accrual for 2023-05-19,buy,0.0,0.07,0.09,0.0,-0.46,6631.4019,0.09,-0.46,-340.03,6631.4019
