event_id,worst_threshold_crossed,thresholds_crossed,min_margin_time,pair,open_positions,used_margin,floating_pnl,used_margin_contribution_pct,portfolio_used_margin,portfolio_margin_level
evt_1682942400_82,300.0,300,2023-05-01 17:30:00,GBPUSD,2,1314.16,-68.76,39.83,3299.22,219.41
evt_1682942400_82,300.0,300,2023-05-01 17:30:00,USDCHF,1,295.58,14.19,8.96,3299.22,219.41
evt_1683529200_83,300.0,300,2023-05-09 09:45:00,EURGBP,3,1174.65,-167.4,34.65,3390.49,215.55
evt_1683529200_83,300.0,300,2023-05-09 09:45:00,EURUSD,1,505.73,-103.73,14.92,3390.49,215.55
evt_1683529200_83,300.0,300,2023-05-09 09:45:00,GBPUSD,2,1389.81,-88.55,40.99,3390.49,215.55
evt_1683529200_83,300.0,300,2023-05-09 09:45:00,USDCHF,1,320.31,-19.2,9.45,3390.49,215.55
evt_1683743100_84,300.0,300,2023-05-10 18:30:00,EURGBP,3,1174.47,-170.91,43.6,2693.65,272.67
evt_1683743100_84,300.0,300,2023-05-10 18:30:00,EURUSD,1,504.79,-150.42,18.74,2693.65,272.67
evt_1683743100_84,300.0,300,2023-05-10 18:30:00,GBPUSD,1,693.78,-65.78,25.76,2693.65,272.67
evt_1683743100_84,300.0,300,2023-05-10 18:30:00,USDCHF,1,320.61,3.6,11.9,2693.65,272.67
evt_1683752400_85,300.0,300,2023-05-10 21:00:00,EURGBP,3,1173.78,-184.68,43.59,2692.88,272.56
evt_1683752400_85,300.0,300,2023-05-10 21:00:00,EURUSD,1,504.74,-153.41,18.74,2692.88,272.56
evt_1683752400_85,300.0,300,2023-05-10 21:00:00,GBPUSD,1,694.06,-60.28,25.77,2692.88,272.56
evt_1683752400_85,300.0,300,2023-05-10 21:00:00,USDCHF,1,320.31,4.44,11.89,2692.88,272.56
evt_1683762900_86,300.0,300,2023-05-11 00:15:00,EURGBP,3,1174.22,-176.04,43.6,2693.18,272.87
evt_1683762900_86,300.0,300,2023-05-11 00:15:00,EURUSD,1,505.14,-133.17,18.76,2693.18,272.87
evt_1683762900_86,300.0,300,2023-05-11 00:15:00,GBPUSD,1,694.24,-56.65,25.78,2693.18,272.87
evt_1683762900_86,300.0,300,2023-05-11 00:15:00,USDCHF,1,319.59,-24.0,11.87,2693.18,272.87
evt_1683791100_87,300.0,300,2023-05-11 16:45:00,EURGBP,3,1176.54,-129.6,43.77,2688.22,262.63
evt_1683791100_87,300.0,300,2023-05-11 16:45:00,EURUSD,1,501.47,-316.71,18.65,2688.22,262.63
evt_1683791100_87,300.0,300,2023-05-11 16:45:00,GBPUSD,1,687.97,-181.94,25.59,2688.22,262.63
evt_1683791100_87,300.0,300,2023-05-11 16:45:00,USDCHF,1,322.24,-55.56,11.99,2688.22,262.63
evt_1683888900_88,300.0,300,2023-05-12 10:55:00,EURGBP,3,1176.31,-134.19,43.77,2687.77,265.98
evt_1683888900_88,300.0,300,2023-05-12 10:55:00,EURUSD,1,501.75,-302.68,18.67,2687.77,265.98
evt_1683888900_88,300.0,300,2023-05-12 10:55:00,GBPUSD,1,688.46,-172.15,25.61,2687.77,265.98
evt_1683888900_88,300.0,300,2023-05-12 10:55:00,USDCHF,1,321.25,8.4,11.95,2687.77,265.98
evt_1683896400_89,100.0,"300,200,150,100",2023-05-31 19:30:00,EURGBP,4,1545.8,-547.74,24.83,6226.34,74.42
evt_1683896400_89,100.0,"300,200,150,100",2023-05-31 19:30:00,EURUSD,4,1978.35,-2032.01,31.77,6226.34,74.42
evt_1683896400_89,100.0,"300,200,150,100",2023-05-31 19:30:00,GBPUSD,3,2043.57,-587.62,32.82,6226.34,74.42
evt_1683896400_89,100.0,"300,200,150,100",2023-05-31 19:30:00,USDCHF,2,658.61,-154.44,10.58,6226.34,74.42
evt_1687197600_90,300.0,300,2023-06-19 18:00:00,EURGBP,4,1536.59,-732.06,59.33,2589.9,287.7
evt_1687197600_90,300.0,300,2023-06-19 18:00:00,EURUSD,0,0.0,0.0,0.0,2589.9,287.7
evt_1687197600_90,300.0,300,2023-06-19 18:00:00,GBPUSD,1,703.83,-177.87,27.18,2589.9,287.7
evt_1687197600_90,300.0,300,2023-06-19 18:00:00,USDCHF,1,349.49,0.65,13.49,2589.9,287.7
evt_1687204800_91,200.0,"300,200",2023-06-21 09:45:00,EURGBP,4,1536.17,-740.34,39.37,3902.36,189.69
evt_1687204800_91,200.0,"300,200",2023-06-21 09:45:00,EURUSD,1,545.51,-83.75,13.98,3902.36,189.69
evt_1687204800_91,200.0,"300,200",2023-06-21 09:45:00,GBPUSD,2,1470.14,-175.46,37.67,3902.36,189.69
evt_1687204800_91,200.0,"300,200",2023-06-21 09:45:00,USDCHF,1,350.53,-6.11,8.98,3902.36,189.69
evt_1687456800_92,300.0,300,2023-06-22 18:00:00,EURGBP,4,1547.82,-507.42,53.68,2883.17,278.45
evt_1687456800_92,300.0,300,2023-06-22 18:00:00,EURUSD,1,570.23,-17.94,19.78,2883.17,278.45
evt_1687456800_92,300.0,300,2023-06-22 18:00:00,GBPUSD,1,765.12,-9.6,26.54,2883.17,278.45
evt_1687456800_92,300.0,300,2023-06-22 18:00:00,USDCHF,0,0.0,0.0,0.0,2883.17,278.45
evt_1687777200_93,300.0,300,2023-06-26 16:30:00,EURGBP,4,1545.26,-558.54,47.93,3223.68,250.26
evt_1687777200_93,300.0,300,2023-06-26 16:30:00,EURUSD,1,567.38,11.7,17.6,3223.68,250.26
evt_1687777200_93,300.0,300,2023-06-26 16:30:00,GBPUSD,1,762.56,-40.44,23.65,3223.68,250.26
evt_1687777200_93,300.0,300,2023-06-26 16:30:00,USDCHF,1,348.48,7.41,10.81,3223.68,250.26
evt_1687946400_94,300.0,300,2023-06-28 10:15:00,EURGBP,4,1547.71,-509.58,47.92,3230.11,253.14
evt_1687946400_94,300.0,300,2023-06-28 10:15:00,EURUSD,1,569.36,-28.08,17.63,3230.11,253.14
evt_1687946400_94,300.0,300,2023-06-28 10:15:00,GBPUSD,1,764.02,-10.92,23.65,3230.11,253.14
evt_1687946400_94,300.0,300,2023-06-28 10:15:00,USDCHF,1,349.01,-9.1,10.81,3230.11,253.14
evt_1688047200_95,300.0,300,2023-06-29 14:00:00,EURGBP,4,1554.75,-368.82,48.11,3231.6,260.79
evt_1688047200_95,300.0,300,2023-06-29 14:00:00,EURUSD,1,568.34,34.32,17.59,3231.6,260.79
evt_1688047200_95,300.0,300,2023-06-29 14:00:00,GBPUSD,1,759.25,-2.4,23.49,3231.6,260.79
evt_1688047200_95,300.0,300,2023-06-29 14:00:00,USDCHF,1,349.25,-17.03,10.81,3231.6,260.79
evt_1688054400_96,300.0,300,2023-06-29 16:00:00,EURGBP,4,1552.55,-412.74,48.15,3224.74,259.84
evt_1688054400_96,300.0,300,2023-06-29 16:00:00,EURUSD,1,565.35,22.88,17.53,3224.74,259.84
evt_1688054400_96,300.0,300,2023-06-29 16:00:00,GBPUSD,1,756.29,2.04,23.45,3224.74,259.84
evt_1688054400_96,300.0,300,2023-06-29 16:00:00,USDCHF,1,350.54,-59.93,10.87,3224.74,259.84
evt_1688122800_97,300.0,300,2023-06-30 13:15:00,EURGBP,4,1544.56,-572.58,51.39,3005.83,271.85
evt_1688122800_97,300.0,300,2023-06-30 13:15:00,EURUSD,0,0.0,0.0,0.0,3005.83,271.85
evt_1688122800_97,300.0,300,2023-06-30 13:15:00,GBPUSD,1,758.12,-5.88,25.22,3005.83,271.85
evt_1688122800_97,300.0,300,2023-06-30 13:15:00,USDCHF,2,703.15,-123.89,23.39,3005.83,271.85
evt_1688140800_98,300.0,300,2023-06-30 16:15:00,EURGBP,4,1546.61,-531.54,54.55,2835.2,295.28
evt_1688140800_98,300.0,300,2023-06-30 16:15:00,EURUSD,1,588.96,27.0,20.77,2835.2,295.28
evt_1688140800_98,300.0,300,2023-06-30 16:15:00,GBPUSD,0,0.0,0.0,0.0,2835.2,295.28
evt_1688140800_98,300.0,300,2023-06-30 16:15:00,USDCHF,2,699.62,-6.37,24.68,2835.2,295.28
evt_1688403600_99,300.0,300,2023-07-03 17:00:00,EURGBP,4,1547.12,-521.46,46.71,3312.09,253.13
evt_1688403600_99,300.0,300,2023-07-03 17:00:00,EURUSD,1,589.54,-1.62,17.8,3312.09,253.13
evt_1688403600_99,300.0,300,2023-07-03 17:00:00,GBPUSD,1,825.59,-47.06,24.93,3312.09,253.13
evt_1688403600_99,300.0,300,2023-07-03 17:00:00,USDCHF,1,349.85,-35.1,10.56,3312.09,253.13
evt_1688461200_100,300.0,300,2023-07-04 15:45:00,EURGBP,4,1540.57,-652.5,41.84,3682.21,222.76
evt_1688461200_100,300.0,300,2023-07-04 15:45:00,EURUSD,1,588.64,-14.58,15.99,3682.21,222.76
evt_1688461200_100,300.0,300,2023-07-04 15:45:00,GBPUSD,1,827.85,-92.17,22.48,3682.21,222.76
evt_1688461200_100,300.0,300,2023-07-04 15:45:00,USDCHF,2,725.16,-63.14,19.69,3682.21,222.76
evt_1688562000_101,300.0,300,2023-07-06 13:45:00,EURGBP,4,1534.32,-777.42,46.09,3328.69,244.11
evt_1688562000_101,300.0,300,2023-07-06 13:45:00,EURUSD,1,587.88,-20.52,17.66,3328.69,244.11
evt_1688562000_101,300.0,300,2023-07-06 13:45:00,GBPUSD,1,830.13,-137.93,24.94,3328.69,244.11
evt_1688562000_101,300.0,300,2023-07-06 13:45:00,USDCHF,1,376.35,-39.34,11.31,3328.69,244.11
evt_1688979600_102,100.0,"300,200,150,100",2023-07-14 12:00:00,EURGBP,4,1540.1,-661.86,23.91,6441.56,85.92
evt_1688979600_102,100.0,"300,200,150,100",2023-07-14 12:00:00,EURUSD,2,1259.19,-817.04,19.55,6441.56,85.92
evt_1688979600_102,100.0,"300,200,150,100",2023-07-14 12:00:00,GBPUSD,3,2562.32,-1333.93,39.78,6441.56,85.92
evt_1688979600_102,100.0,"300,200,150,100",2023-07-14 12:00:00,USDCHF,3,1079.95,-855.82,16.77,6441.56,85.92
evt_1690552804_103,300.0,300,2023-07-28 14:00:04,EURGBP,4,1539.52,-673.38,44.37,3469.78,240.82
evt_1690552804_103,300.0,300,2023-07-28 14:00:04,EURUSD,0,0.0,0.0,0.0,3469.78,240.82
evt_1690552804_103,300.0,300,2023-07-28 14:00:04,GBPUSD,1,836.56,22.88,24.11,3469.78,240.82
evt_1690552804_103,300.0,300,2023-07-28 14:00:04,USDCHF,3,1093.69,-397.6,31.52,3469.78,240.82
evt_1690556400_104,300.0,300,2023-07-28 15:00:00,EURGBP,4,1539.74,-669.06,47.38,3249.47,256.48
evt_1690556400_104,300.0,300,2023-07-28 15:00:00,EURUSD,1,616.6,5.04,18.98,3249.47,256.48
evt_1690556400_104,300.0,300,2023-07-28 15:00:00,GBPUSD,0,0.0,0.0,0.0,3249.47,256.48
evt_1690556400_104,300.0,300,2023-07-28 15:00:00,USDCHF,3,1093.13,-416.5,33.64,3249.47,256.48
evt_1690840800_105,300.0,300,2023-08-01 04:00:01,EURGBP,4,1541.86,-626.58,37.69,4090.46,211.17
evt_1690840800_105,300.0,300,2023-08-01 04:00:01,EURUSD,1,615.41,26.32,15.05,4090.46,211.17
evt_1690840800_105,300.0,300,2023-08-01 04:00:01,GBPUSD,1,833.92,-0.39,20.39,4090.46,211.17
evt_1690840800_105,300.0,300,2023-08-01 04:00:01,USDCHF,3,1099.26,-211.96,26.87,4090.46,211.17
evt_1690938000_106,300.0,300,2023-08-02 05:00:00,EURGBP,4,1547.69,-509.94,47.11,3285.41,266.02
evt_1690938000_106,300.0,300,2023-08-02 05:00:00,EURUSD,1,637.39,-74.53,19.4,3285.41,266.02
evt_1690938000_106,300.0,300,2023-08-02 05:00:00,GBPUSD,0,0.0,0.0,0.0,3285.41,266.02
evt_1690938000_106,300.0,300,2023-08-02 05:00:00,USDCHF,3,1100.33,-176.26,33.49,3285.41,266.02
evt_1691092800_107,300.0,300,2023-08-03 22:00:00,EURGBP,4,1550.72,-449.46,38.64,4012.75,219.85
evt_1691092800_107,300.0,300,2023-08-03 22:00:00,EURUSD,2,1268.99,-264.19,31.62,4012.75,219.85
evt_1691092800_107,300.0,300,2023-08-03 22:00:00,GBPUSD,1,825.39,-27.17,20.57,4012.75,219.85
evt_1691092800_107,300.0,300,2023-08-03 22:00:00,USDCHF,1,367.65,5.6,9.16,4012.75,219.85
evt_1691146800_108,300.0,300,2023-08-04 11:30:00,EURGBP,4,1550.61,-451.62,42.54,3645.04,243.65
evt_1691146800_108,300.0,300,2023-08-04 11:30:00,EURUSD,2,1269.01,-263.61,34.81,3645.04,243.65
evt_1691146800_108,300.0,300,2023-08-04 11:30:00,GBPUSD,1,825.42,8.97,22.65,3645.04,243.65
evt_1691146800_108,300.0,300,2023-08-04 11:30:00,USDCHF,0,0.0,0.0,0.0,3645.04,243.65
evt_1691161801_109,300.0,300,2023-08-04 15:10:01,EURGBP,4,1551.2,-439.74,48.64,3189.14,279.92
evt_1691161801_109,300.0,300,2023-08-04 15:10:01,EURUSD,2,1269.64,-231.71,39.81,3189.14,279.92
evt_1691161801_109,300.0,300,2023-08-04 15:10:01,GBPUSD,0,0.0,0.0,0.0,3189.14,279.92
evt_1691161801_109,300.0,300,2023-08-04 15:10:01,USDCHF,1,368.29,-0.14,11.55,3189.14,279.92
evt_1691164800_110,300.0,300,2023-08-04 16:00:00,EURGBP,4,1552.73,-409.14,42.41,3661.59,257.88
evt_1691164800_110,300.0,300,2023-08-04 16:00:00,EURUSD,2,1278.44,207.93,34.91,3661.59,257.88
evt_1691164800_110,300.0,300,2023-08-04 16:00:00,GBPUSD,1,830.42,39.39,22.68,3661.59,257.88
evt_1691164800_110,300.0,300,2023-08-04 16:00:00,USDCHF,0,0.0,0.0,0.0,3661.59,257.88
evt_1691424000_111,300.0,300,2023-08-07 16:00:00,EURGBP,4,1549.51,-473.58,44.59,3475.29,263.41
evt_1691424000_111,300.0,300,2023-08-07 16:00:00,EURUSD,1,637.94,-69.89,18.36,3475.29,263.41
evt_1691424000_111,300.0,300,2023-08-07 16:00:00,GBPUSD,1,894.39,6.72,25.74,3475.29,263.41
evt_1691424000_111,300.0,300,2023-08-07 16:00:00,USDCHF,1,393.45,-24.3,11.32,3475.29,263.41
evt_1691470800_112,300.0,300,2023-08-08 09:15:00,EURGBP,4,1550.95,-444.78,44.63,3475.35,264.46
evt_1691470800_112,300.0,300,2023-08-08 09:15:00,EURUSD,1,638.01,-73.37,18.36,3475.35,264.46
evt_1691470800_112,300.0,300,2023-08-08 09:15:00,GBPUSD,1,893.62,-17.08,25.71,3475.35,264.46
evt_1691470800_112,300.0,300,2023-08-08 09:15:00,USDCHF,1,392.77,-1.5,11.3,3475.35,264.46
evt_1692252000_113,300.0,300,2023-08-17 08:30:00,EURGBP,4,1537.56,-712.62,44.23,3476.0,262.77
evt_1692252000_113,300.0,300,2023-08-17 08:30:00,EURUSD,1,651.85,-228.9,18.75,3476.0,262.77
evt_1692252000_113,300.0,300,2023-08-17 08:30:00,GBPUSD,1,890.27,-2.66,25.61,3476.0,262.77
evt_1692252000_113,300.0,300,2023-08-17 08:30:00,USDCHF,1,396.32,-37.95,11.4,3476.0,262.77
evt_1692280800_114,300.0,300,2023-08-17 14:15:00,EURGBP,4,1536.59,-732.06,37.2,4130.33,223.15
evt_1692280800_114,300.0,300,2023-08-17 14:15:00,EURUSD,2,1306.01,-171.9,31.62,4130.33,223.15
evt_1692280800_114,300.0,300,2023-08-17 14:15:00,GBPUSD,1,892.43,-0.56,21.61,4130.33,223.15
evt_1692280800_114,300.0,300,2023-08-17 14:15:00,USDCHF,1,395.3,-4.05,9.57,4130.33,223.15
evt_1692293100_115,300.0,300,2023-08-17 18:15:00,EURGBP,4,1535.49,-754.02,47.45,3235.9,283.46
evt_1692293100_115,300.0,300,2023-08-17 18:15:00,EURUSD,2,1304.87,-228.9,40.32,3235.9,283.46
evt_1692293100_115,300.0,300,2023-08-17 18:15:00,GBPUSD,0,0.0,0.0,0.0,3235.9,283.46
evt_1692293100_115,300.0,300,2023-08-17 18:15:00,USDCHF,1,395.54,10.8,12.22,3235.9,283.46
evt_1692310200_116,300.0,300,2023-08-17 22:10:00,EURGBP,4,1535.11,-761.58,47.46,3234.26,280.96
evt_1692310200_116,300.0,300,2023-08-17 22:10:00,EURUSD,2,1303.44,-300.3,40.3,3234.26,280.96
evt_1692310200_116,300.0,300,2023-08-17 22:10:00,GBPUSD,0,0.0,0.0,0.0,3234.26,280.96
evt_1692310200_116,300.0,300,2023-08-17 22:10:00,USDCHF,1,395.71,-2.25,12.23,3234.26,280.96
evt_1692330600_117,300.0,300,2023-08-18 04:15:00,EURGBP,4,1535.98,-744.3,47.44,3237.49,286.05
evt_1692330600_117,300.0,300,2023-08-18 04:15:00,EURUSD,2,1306.37,-153.9,40.35,3237.49,286.05
evt_1692330600_117,300.0,300,2023-08-18 04:15:00,GBPUSD,0,0.0,0.0,0.0,3237.49,286.05
evt_1692330600_117,300.0,300,2023-08-18 04:15:00,USDCHF,1,395.15,1.2,12.21,3237.49,286.05
evt_1692339607_118,300.0,300,2023-08-18 07:30:00,EURGBP,4,1536.77,-728.46,47.46,3237.92,285.94
evt_1692339607_118,300.0,300,2023-08-18 07:30:00,EURUSD,2,1305.88,-178.5,40.33,3237.92,285.94
evt_1692339607_118,300.0,300,2023-08-18 07:30:00,GBPUSD,0,0.0,0.0,0.0,3237.92,285.94
evt_1692339607_118,300.0,300,2023-08-18 07:30:00,USDCHF,1,395.28,1.2,12.21,3237.92,285.94
evt_1692348602_119,300.0,300,2023-08-18 08:50:02,EURGBP,4,1536.53,-733.14,47.46,3237.86,286.07
evt_1692348602_119,300.0,300,2023-08-18 08:50:02,EURUSD,2,1305.94,-175.5,40.33,3237.86,286.07
evt_1692348602_119,300.0,300,2023-08-18 08:50:02,GBPUSD,0,0.0,0.0,0.0,3237.86,286.07
evt_1692348602_119,300.0,300,2023-08-18 08:50:02,USDCHF,1,395.39,0.3,12.21,3237.86,286.07
evt_1692352500_120,300.0,300,2023-08-18 13:45:00,EURGBP,4,1537.34,-716.94,37.25,4127.61,221.55
evt_1692352500_120,300.0,300,2023-08-18 13:45:00,EURUSD,2,1303.57,-293.7,31.58,4127.61,221.55
evt_1692352500_120,300.0,300,2023-08-18 13:45:00,GBPUSD,1,890.33,-9.66,21.57,4127.61,221.55
evt_1692352500_120,300.0,300,2023-08-18 13:45:00,USDCHF,1,396.37,-18.15,9.6,4127.61,221.55
evt_1692624907_121,300.0,300,2023-08-21 16:30:00,EURGBP,4,1537.69,-710.1,37.21,4132.35,225.54
evt_1692624907_121,300.0,300,2023-08-21 16:30:00,EURUSD,2,1306.44,-150.3,31.61,4132.35,225.54
evt_1692624907_121,300.0,300,2023-08-21 16:30:00,GBPUSD,1,892.07,-22.26,21.59,4132.35,225.54
evt_1692624907_121,300.0,300,2023-08-21 16:30:00,USDCHF,1,396.15,1.2,9.59,4132.35,225.54
evt_1692817200_122,300.0,300,2023-08-23 19:00:00,EURGBP,4,1537.54,-712.98,42.87,3586.36,269.05
evt_1692817200_122,300.0,300,2023-08-23 19:00:00,EURUSD,1,673.34,-3.1,18.78,3586.36,269.05
evt_1692817200_122,300.0,300,2023-08-23 19:00:00,GBPUSD,1,953.57,1.5,26.59,3586.36,269.05
evt_1692817200_122,300.0,300,2023-08-23 19:00:00,USDCHF,1,421.9,-39.52,11.76,3586.36,269.05
evt_1693304701_123,300.0,300,2023-08-29 10:30:00,EURGBP,4,1543.12,-601.38,42.77,3607.54,274.53
evt_1693304701_123,300.0,300,2023-08-29 10:30:00,EURUSD,1,693.04,-63.36,19.21,3607.54,274.53
evt_1693304701_123,300.0,300,2023-08-29 10:30:00,GBPUSD,1,947.35,-116.55,26.26,3607.54,274.53
evt_1693304701_123,300.0,300,2023-08-29 10:30:00,USDCHF,1,424.03,3.36,11.75,3607.54,274.53
evt_1693476000_124,300.0,300,2023-08-31 10:00:00,EURGBP,4,1543.1,-601.74,42.68,3615.7,276.63
evt_1693476000_124,300.0,300,2023-08-31 10:00:00,EURUSD,1,697.22,42.56,19.28,3615.7,276.63
evt_1693476000_124,300.0,300,2023-08-31 10:00:00,GBPUSD,1,953.04,-230.4,26.36,3615.7,276.63
evt_1693476000_124,300.0,300,2023-08-31 10:00:00,USDCHF,1,422.34,0.16,11.68,3615.7,276.63
evt_1693483200_125,300.0,300,2023-09-01 16:00:00,EURGBP,4,1541.16,-640.62,33.62,4584.67,218.3
evt_1693483200_125,300.0,300,2023-09-01 16:00:00,EURUSD,1,717.22,7.92,15.64,4584.67,218.3
evt_1693483200_125,300.0,300,2023-09-01 16:00:00,GBPUSD,2,1903.77,-201.9,41.52,4584.67,218.3
evt_1693483200_125,300.0,300,2023-09-01 16:00:00,USDCHF,1,422.52,-4.8,9.22,4584.67,218.3
evt_1693591200_126,300.0,300,2023-09-01 18:00:00,EURGBP,4,1541.75,-628.74,42.54,3624.57,283.31
evt_1693591200_126,300.0,300,2023-09-01 18:00:00,EURUSD,1,712.54,40.59,19.66,3624.57,283.31
evt_1693591200_126,300.0,300,2023-09-01 18:00:00,GBPUSD,1,945.34,22.95,26.08,3624.57,283.31
evt_1693591200_126,300.0,300,2023-09-01 18:00:00,USDCHF,1,424.94,-85.6,11.72,3624.57,283.31
evt_1693828800_127,100.0,"300,200,150,100",2023-10-03 18:30:00,EURGBP,4,1559.36,-276.66,18.65,8362.96,39.57
evt_1693828800_127,100.0,"300,200,150,100",2023-10-03 18:30:00,EURUSD,4,2759.59,-3272.28,33.0,8362.96,39.57
evt_1693828800_127,100.0,"300,200,150,100",2023-10-03 18:30:00,GBPUSD,3,2714.83,-2278.35,32.46,8362.96,39.57
evt_1693828800_127,100.0,"300,200,150,100",2023-10-03 18:30:00,USDCHF,3,1329.18,-1828.8,15.89,8362.96,39.57
evt_1701192600_128,300.0,300,2023-11-28 17:30:00,EURGBP,1,606.26,-47.46,18.39,3296.35,296.21
evt_1701192600_128,300.0,300,2023-11-28 17:30:00,EURUSD,3,2242.41,-1777.52,68.03,3296.35,296.21
evt_1701192600_128,300.0,300,2023-11-28 17:30:00,GBPUSD,0,0.0,0.0,0.0,3296.35,296.21
evt_1701192600_128,300.0,300,2023-11-28 17:30:00,USDCHF,1,447.68,-63.07,13.58,3296.35,296.21
evt_1701194400_129,200.0,"300,200",2023-12-01 19:30:00,EURGBP,3,1800.69,-307.3,28.28,6367.66,162.83
evt_1701194400_129,200.0,"300,200",2023-12-01 19:30:00,EURUSD,3,2220.03,-658.58,34.86,6367.66,162.83
evt_1701194400_129,200.0,"300,200",2023-12-01 19:30:00,GBPUSD,1,1015.3,17.28,15.94,6367.66,162.83
evt_1701194400_129,200.0,"300,200",2023-12-01 19:30:00,USDCHF,3,1331.64,-357.0,20.91,6367.66,162.83
evt_1701943200_130,300.0,300,2023-12-07 13:00:00,EURGBP,4,2395.65,-385.7,42.95,5577.3,201.32
evt_1701943200_130,300.0,300,2023-12-07 13:00:00,EURUSD,1,775.46,-38.52,13.9,5577.3,201.32
evt_1701943200_130,300.0,300,2023-12-07 13:00:00,GBPUSD,1,1069.98,10.88,19.18,5577.3,201.32
evt_1701943200_130,300.0,300,2023-12-07 13:00:00,USDCHF,3,1336.21,-204.51,23.96,5577.3,201.32
evt_1702037400_131,300.0,300,2023-12-08 13:30:00,EURGBP,4,2398.31,-332.5,60.86,3940.52,294.58
evt_1702037400_131,300.0,300,2023-12-08 13:30:00,EURUSD,0,0.0,0.0,0.0,3940.52,294.58
evt_1702037400_131,300.0,300,2023-12-08 13:30:00,GBPUSD,1,1069.63,-45.73,27.14,3940.52,294.58
evt_1702037400_131,300.0,300,2023-12-08 13:30:00,USDCHF,1,472.58,-8.82,11.99,3940.52,294.58
evt_1702299600_132,300.0,300,2023-12-11 13:30:00,EURGBP,4,2396.04,-377.86,60.8,3940.69,298.01
evt_1702299600_132,300.0,300,2023-12-11 13:30:00,EURUSD,0,0.0,0.0,0.0,3940.69,298.01
evt_1702299600_132,300.0,300,2023-12-11 13:30:00,GBPUSD,1,1069.21,10.88,27.13,3940.69,298.01
evt_1702299600_132,300.0,300,2023-12-11 13:30:00,USDCHF,1,475.44,0.54,12.06,3940.69,298.01
evt_1702332300_133,300.0,300,2023-12-11 23:00:00,EURGBP,4,2400.13,-296.1,60.89,3941.76,299.62
evt_1702332300_133,300.0,300,2023-12-11 23:00:00,EURUSD,0,0.0,0.0,0.0,3941.76,299.62
evt_1702332300_133,300.0,300,2023-12-11 23:00:00,GBPUSD,1,1067.36,-29.07,27.08,3941.76,299.62
evt_1702332300_133,300.0,300,2023-12-11 23:00:00,USDCHF,1,474.27,-5.58,12.03,3941.76,299.62
evt_1702338300_134,300.0,300,2023-12-12 00:15:00,EURGBP,4,2399.21,-314.58,60.89,3940.51,299.13
evt_1702338300_134,300.0,300,2023-12-12 00:15:00,EURUSD,0,0.0,0.0,0.0,3940.51,299.13
evt_1702338300_134,300.0,300,2023-12-12 00:15:00,GBPUSD,1,1067.24,-26.69,27.08,3940.51,299.13
evt_1702338300_134,300.0,300,2023-12-12 00:15:00,USDCHF,1,474.06,-12.6,12.03,3940.51,299.13
evt_1702347300_135,300.0,300,2023-12-12 07:30:00,EURGBP,4,2396.72,-364.42,60.83,3939.71,296.2
evt_1702347300_135,300.0,300,2023-12-12 07:30:00,EURUSD,0,0.0,0.0,0.0,3939.71,296.2
evt_1702347300_135,300.0,300,2023-12-12 07:30:00,GBPUSD,1,1069.58,-73.44,27.15,3939.71,296.2
evt_1702347300_135,300.0,300,2023-12-12 07:30:00,USDCHF,1,473.41,-34.02,12.02,3939.71,296.2
evt_1702378800_136,300.0,300,2023-12-12 12:00:00,EURGBP,4,2404.92,-200.34,50.9,4724.41,251.85
evt_1702378800_136,300.0,300,2023-12-12 12:00:00,EURUSD,1,777.43,45.0,16.46,4724.41,251.85
evt_1702378800_136,300.0,300,2023-12-12 12:00:00,GBPUSD,1,1068.57,-53.21,22.62,4724.41,251.85
evt_1702378800_136,300.0,300,2023-12-12 12:00:00,USDCHF,1,473.49,-31.5,10.02,4724.41,251.85
evt_1702393200_137,300.0,300,2023-12-12 15:15:00,EURGBP,4,2403.46,-229.46,60.92,3945.34,298.89
evt_1702393200_137,300.0,300,2023-12-12 15:15:00,EURUSD,0,0.0,0.0,0.0,3945.34,298.89
evt_1702393200_137,300.0,300,2023-12-12 15:15:00,GBPUSD,1,1070.03,-82.45,27.12,3945.34,298.89
evt_1702393200_137,300.0,300,2023-12-12 15:15:00,USDCHF,1,471.85,-86.22,11.96,3945.34,298.89
evt_1703167200_138,300.0,300,2023-12-21 14:45:00,EURGBP,1,650.66,-36.45,16.1,4041.26,295.92
evt_1703167200_138,300.0,300,2023-12-21 14:45:00,EURUSD,1,834.53,25.84,20.65,4041.26,295.92
evt_1703167200_138,300.0,300,2023-12-21 14:45:00,GBPUSD,1,1139.15,-16.74,28.19,4041.26,295.92
evt_1703167200_138,300.0,300,2023-12-21 14:45:00,USDCHF,3,1416.92,-581.11,35.06,4041.26,295.92
evt_1703772900_139,200.0,"300,200",2023-12-28 17:15:00,EURGBP,2,1305.62,-87.3,22.42,5823.14,176.89
evt_1703772900_139,200.0,"300,200",2023-12-28 17:15:00,EURUSD,1,844.53,-148.2,14.5,5823.14,176.89
evt_1703772900_139,200.0,"300,200",2023-12-28 17:15:00,GBPUSD,2,2297.92,-119.7,39.46,5823.14,176.89
evt_1703772900_139,200.0,"300,200",2023-12-28 17:15:00,USDCHF,3,1375.08,-1975.91,23.61,5823.14,176.89
evt_1704319200_140,300.0,300,2024-01-04 11:00:00,EURGBP,1,647.05,-41.1,12.52,5166.46,224.19
evt_1704319200_140,300.0,300,2024-01-04 11:00:00,EURUSD,1,832.25,-10.64,16.11,5166.46,224.19
